id_evento_a,nombre_a,id_evento_b,nombre_b,deporte,disciplina,genero_a,genero_b,similitud,regla_detectada,auto_merge_candidate,razon,fuentes_a,fuentes_b,coexistencia_misma_fuente,tokens_extra_a,tokens_extra_b,perdida_multiplicidad,clasificacion_final,razon_refinada,semantic_key_a,semantic_key_b,distancia_a,distancia_b,peso_a,peso_b,modalidad_a,modalidad_b,clasificacion_phase5,razon_phase5
2274,"Shooting Men's Military Rifle, Standing, 300 metres, Team",2626,"Shooting Men's Military Rifle, Standing, 300 metres",Shooting,Shooting,MEN,MEN,0.951456,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente2 | fuente3,fuente2 | fuente3,"fuente2:[('1920', 'Summer')] | fuente3:[('1920', 'Summer')]",team,,NO,CONFLICT_ALIAS,Ambos nombres aparecen en la misma fuente y edición; podrían ser pruebas distintas coexistentes.,"[""shooting"", ""shooting"", ""men"", ""adult"", ""medal"", [""team""], [""300:m""], [], [], [""military"", ""rifle"", ""standing""]]","[""shooting"", ""shooting"", ""men"", ""adult"", ""medal"", [], [""300:m""], [], [], [""military"", ""rifle"", ""standing""]]",300:m,300:m,,,team,,CONFLICT_EVENT_ALIAS,Coexistencia en misma fuente/edición.
2374,"Shooting Men's Dueling Pistol, 30 metres",2573,"Shooting Men's Dueling Pistol, 30 metres, Team",Shooting,Shooting,MEN,MEN,0.939759,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente2 | fuente3,fuente2 | fuente3,"fuente2:[('1912', 'Summer')] | fuente3:[('1912', 'Summer')]",,team,NO,CONFLICT_ALIAS,Ambos nombres aparecen en la misma fuente y edición; podrían ser pruebas distintas coexistentes.,"[""shooting"", ""shooting"", ""men"", ""adult"", ""medal"", [], [""30:m""], [], [], [""dueling"", ""pistol""]]","[""shooting"", ""shooting"", ""men"", ""adult"", ""medal"", [""team""], [""30:m""], [], [], [""dueling"", ""pistol""]]",30:m,30:m,,,,team,CONFLICT_EVENT_ALIAS,Coexistencia en misma fuente/edición.
2439,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres",2576,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres, Team",Shooting,Shooting,MEN,MEN,0.96063,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente2 | fuente3,fuente2 | fuente3,"fuente2:[('1912', 'Summer')] | fuente3:[('1912', 'Summer')]",,team,NO,CONFLICT_ALIAS,Ambos nombres aparecen en la misma fuente y edición; podrían ser pruebas distintas coexistentes.,"[""shooting"", ""shooting"", ""men"", ""adult"", ""medal"", [], [""25:m""], [], [], [""bore"", ""disappearing"", ""rifle"", ""small"", ""target""]]","[""shooting"", ""shooting"", ""men"", ""adult"", ""medal"", [""team""], [""25:m""], [], [], [""bore"", ""disappearing"", ""rifle"", ""small"", ""target""]]",25:m,25:m,,,,team,CONFLICT_EVENT_ALIAS,Coexistencia en misma fuente/edición.
2463,"Shooting Men's Small-Bore Rifle, Standing, 50 metres",2464,"Shooting Men's Small Bore-Rifle, Standing, 50 metres, Team",Shooting,Shooting,MEN,MEN,0.952381,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente2 | fuente3,fuente2 | fuente3,"fuente2:[('1920', 'Summer')] | fuente3:[('1920', 'Summer')]",,team,NO,CONFLICT_ALIAS,Ambos nombres aparecen en la misma fuente y edición; podrían ser pruebas distintas coexistentes.,"[""shooting"", ""shooting"", ""men"", ""adult"", ""medal"", [], [""50:m""], [], [], [""bore"", ""rifle"", ""small"", ""standing""]]","[""shooting"", ""shooting"", ""men"", ""adult"", ""medal"", [""team""], [""50:m""], [], [], [""bore"", ""rifle"", ""small"", ""standing""]]",50:m,50:m,,,,team,CONFLICT_EVENT_ALIAS,Coexistencia en misma fuente/edición.
2503,"Shooting Men's Free Pistol, 50 yards",2504,"Shooting Men's Free Pistol, 50 yards, Team",Shooting,Shooting,MEN,MEN,0.933333,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente2 | fuente3,fuente2 | fuente3,"fuente2:[('1908', 'Summer')] | fuente3:[('1908', 'Summer')]",,team,NO,CONFLICT_ALIAS,Ambos nombres aparecen en la misma fuente y edición; podrían ser pruebas distintas coexistentes.,"[""shooting"", ""shooting"", ""men"", ""adult"", ""medal"", [], [""50:yd""], [], [], [""free"", ""pistol""]]","[""shooting"", ""shooting"", ""men"", ""adult"", ""medal"", [""team""], [""50:yd""], [], [], [""free"", ""pistol""]]",50:yd,50:yd,,,,team,CONFLICT_EVENT_ALIAS,Coexistencia en misma fuente/edición.
2581,"Shooting Men's Military Rifle, Kneeling Or Standing, 300 metres",2626,"Shooting Men's Military Rifle, Standing, 300 metres",Shooting,Shooting,MEN,MEN,0.890909,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente2 | fuente3,fuente2 | fuente3,,kneeling or,,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""shooting"", ""shooting"", ""men"", ""adult"", ""medal"", [], [""300:m""], [], [], [""kneeling"", ""military"", ""or"", ""rifle"", ""standing""]]","[""shooting"", ""shooting"", ""men"", ""adult"", ""medal"", [], [""300:m""], [], [], [""military"", ""rifle"", ""standing""]]",300:m,300:m,,,,,REVIEW_EVENT_ALIAS,"Difieren distancia, secuencia numérica, peso, modalidad, edad, medalla o modificadores; no se autoriza por similitud textual."
2606,"Shooting Men's Military Revolver, 1873-1874 Gras Model, 20 metres",2607,"Shooting Men's Military Revolver, 20 metres",Shooting,Shooting,MEN,MEN,0.8,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente2 | fuente3,fuente2 | fuente3,"fuente2:[('1906', 'Summer')] | fuente3:[('1906', 'Summer')]",1873 1874 gras model,,NO,CONFLICT_ALIAS,Ambos nombres aparecen en la misma fuente y edición; podrían ser pruebas distintas coexistentes.,"[""shooting"", ""shooting"", ""men"", ""adult"", ""medal"", [], [""20:m""], [], [], [""1873"", ""1874"", ""gras"", ""military"", ""model"", ""revolver""]]","[""shooting"", ""shooting"", ""men"", ""adult"", ""medal"", [], [""20:m""], [], [], [""military"", ""revolver""]]",20:m,20:m,,,,,CONFLICT_EVENT_ALIAS,Coexistencia en misma fuente/edición.
1386,"Trap, Team, Mixed (Olympic)",2841,Trap Mixed Team,Shooting,Shooting,MIXED,MIXED,0.631579,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente.",fuente1,fuente3,,,,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""shooting"", ""shooting"", ""mixed"", ""adult"", ""medal"", [""mixed"", ""team""], [], [], [], [""trap""]]","[""shooting"", ""shooting"", ""mixed"", ""adult"", ""medal"", [""mixed"", ""team""], [], [], [], [""trap""]]",,,,,mixed | team,mixed | team,SAFE_EVENT_ALIAS,Todos los atributos semánticos coinciden; la diferencia restante es formato o redundancia del deporte padre.
1387,"Air Pistol, 10 metres, Team, Mixed (Olympic)",1705,"Air Pistol, 10 metres, Team, Mixed Youth (YOG)",Shooting,Shooting,MIXED,MIXED,0.85,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente1,fuente1,,,yog youth,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""shooting"", ""shooting"", ""mixed"", ""adult"", ""medal"", [""mixed"", ""team""], [""10:m""], [], [], [""air"", ""pistol""]]","[""shooting"", ""shooting"", ""mixed"", ""youth"", ""medal"", [""mixed"", ""team""], [""10:m""], [], [], [""air"", ""pistol""]]",10:m,10:m,,,mixed | team,mixed | team,REVIEW_EVENT_ALIAS,"Difieren distancia, secuencia numérica, peso, modalidad, edad, medalla o modificadores; no se autoriza por similitud textual."
1468,"Air Rifle, 10 metres, Team, Mixed (Olympic)",1687,"Air Rifle, 10 metres, Team, Mixed Youth (YOG)",Shooting,Shooting,MIXED,MIXED,0.846154,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente1,fuente1,,,yog youth,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""shooting"", ""shooting"", ""mixed"", ""adult"", ""medal"", [""mixed"", ""team""], [""10:m""], [], [], [""air"", ""rifle""]]","[""shooting"", ""shooting"", ""mixed"", ""youth"", ""medal"", [""mixed"", ""team""], [""10:m""], [], [], [""air"", ""rifle""]]",10:m,10:m,,,mixed | team,mixed | team,REVIEW_EVENT_ALIAS,"Difieren distancia, secuencia numérica, peso, modalidad, edad, medalla o modificadores; no se autoriza por similitud textual."
675,"Small-Bore Rifle, Three Positions, 50 metres, Women (Olympic)",2313,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Shooting,Shooting,WOMEN,WOMEN,0.730435,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente1,fuente2 | fuente3,,,shooting,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""shooting"", ""shooting"", ""women"", ""adult"", ""medal"", [], [""50:m""], [], [], [""bore"", ""positions"", ""rifle"", ""small"", ""three""]]","[""shooting"", ""shooting"", ""women"", ""adult"", ""medal"", [], [""50:m""], [], [], [""bore"", ""positions"", ""rifle"", ""small"", ""three""]]",50:m,50:m,,,,,SAFE_EVENT_ALIAS,Todos los atributos semánticos coinciden; la diferencia restante es formato o redundancia del deporte padre.
686,"Double Trap, Women (Olympic)",687,"Trap, Women (Olympic)",Shooting,Shooting,WOMEN,WOMEN,0.837209,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente1,fuente1,"fuente1:[('2000', 'Summer'), ('2004', 'Summer')]",double,,NO,CONFLICT_ALIAS,Ambos nombres aparecen en la misma fuente y edición; podrían ser pruebas distintas coexistentes.,"[""shooting"", ""shooting"", ""women"", ""adult"", ""medal"", [""double""], [], [], [], [""trap""]]","[""shooting"", ""shooting"", ""women"", ""adult"", ""medal"", [], [], [], [], [""trap""]]",,,,,double,,CONFLICT_EVENT_ALIAS,Coexistencia en misma fuente/edición.
687,"Trap, Women (Olympic)",2840,Trap Women,Shooting,Shooting,WOMEN,WOMEN,0.714286,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente.",fuente1,fuente3,,,,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""shooting"", ""shooting"", ""women"", ""adult"", ""medal"", [], [], [], [], [""trap""]]","[""shooting"", ""shooting"", ""women"", ""adult"", ""medal"", [], [], [], [], [""trap""]]",,,,,,,SAFE_EVENT_ALIAS,Todos los atributos semánticos coinciden; la diferencia restante es formato o redundancia del deporte padre.
724,"Skeet, Women (Olympic)",2870,Skeet Women,Shooting,Shooting,WOMEN,WOMEN,0.733333,"misma firma de tokens: minúsculas, puntuación, Olympic(s), posesivo y reordenamiento seguro",YES,"Mismo deporte, disciplina y género; firma equivalente sin conflicto textual evidente.",fuente1,fuente3,,,,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""shooting"", ""shooting"", ""women"", ""adult"", ""medal"", [], [], [], [], [""skeet""]]","[""shooting"", ""shooting"", ""women"", ""adult"", ""medal"", [], [], [], [], [""skeet""]]",,,,,,,SAFE_EVENT_ALIAS,Todos los atributos semánticos coinciden; la diferencia restante es formato o redundancia del deporte padre.
2320,Shooting Women's Trap,2517,Shooting Women's Double Trap,Shooting,Shooting,WOMEN,WOMEN,0.857143,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente2 | fuente3,fuente2 | fuente3,"fuente2:[('2000', 'Summer'), ('2004', 'Summer')] | fuente3:[('2000', 'Summer'), ('2004', 'Summer')]",,double,NO,CONFLICT_ALIAS,Ambos nombres aparecen en la misma fuente y edición; podrían ser pruebas distintas coexistentes.,"[""shooting"", ""shooting"", ""women"", ""adult"", ""medal"", [], [], [], [], [""trap""]]","[""shooting"", ""shooting"", ""women"", ""adult"", ""medal"", [""double""], [], [], [], [""trap""]]",,,,,,double,CONFLICT_EVENT_ALIAS,Coexistencia en misma fuente/edición.
1240,"Ice Dancing, Mixed (Olympic)",1267,"Ice Dancing, Mixed (Olympic (non-medal))",Skating,Figure Skating,MIXED,MIXED,0.833333,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente1,fuente1,,,medal non,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""skating"", ""figure skating"", ""mixed"", ""adult"", ""medal"", [""mixed""], [], [], [], [""dancing"", ""ice""]]","[""skating"", ""figure skating"", ""mixed"", ""adult"", ""medal"", [""mixed""], [], [], [], [""dancing"", ""ice""]]",,,,,mixed,mixed,SAFE_EVENT_ALIAS,Todos los atributos semánticos coinciden; la diferencia restante es formato o redundancia del deporte padre.
1240,"Ice Dancing, Mixed (Olympic)",1803,"Ice Dancing, Mixed Youth (YOG)",Skating,Figure Skating,MIXED,MIXED,0.769231,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente1,fuente1,,,yog youth,NO,SAFE_ALIAS,"Mismo deporte, disciplina y género, sin coexistencia en una misma fuente/edición; tokenización compatible.","[""skating"", ""figure skating"", ""mixed"", ""adult"", ""medal"", [""mixed""], [], [], [], [""dancing"", ""ice""]]","[""skating"", ""figure skating"", ""mixed"", ""youth"", ""medal"", [""mixed""], [], [], [], [""dancing"", ""ice""]]",,,,,mixed,mixed,REVIEW_EVENT_ALIAS,"Difieren distancia, secuencia numérica, peso, modalidad, edad, medalla o modificadores; no se autoriza por similitud textual."
1286,"500 metres, Men (Olympic (non-medal))",1288,"1,500 metres, Men (Olympic (non-medal))",Skating,Short Track Speed Skating,MEN,MEN,0.969697,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente1,fuente1,"fuente1:[('1988', 'Winter')]",,1,NO,CONFLICT_ALIAS,Ambos nombres aparecen en la misma fuente y edición; podrían ser pruebas distintas coexistentes.,"[""skating"", ""short track speed skating"", ""men"", ""adult"", ""medal"", [], [""500:m""], [], [], []]","[""skating"", ""short track speed skating"", ""men"", ""adult"", ""medal"", [], [""1500:m""], [], [], []]",500:m,1500:m,,,,,CONFLICT_EVENT_ALIAS,Coexistencia en misma fuente/edición.
1286,"500 metres, Men (Olympic (non-medal))",1324,"500 metres, Men (Olympic)",Skating,Short Track Speed Skating,MEN,MEN,0.814815,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente1,fuente1,"fuente1:[('1988', 'Winter')]",medal non,,NO,CONFLICT_ALIAS,Ambos nombres aparecen en la misma fuente y edición; podrían ser pruebas distintas coexistentes.,"[""skating"", ""short track speed skating"", ""men"", ""adult"", ""medal"", [], [""500:m""], [], [], []]","[""skating"", ""short track speed skating"", ""men"", ""adult"", ""medal"", [], [""500:m""], [], [], []]",500:m,500:m,,,,,CONFLICT_EVENT_ALIAS,Coexistencia en misma fuente/edición.
1287,"1,000 metres, Men (Olympic (non-medal))",1325,"1,000 metres, Men (Olympic)",Skating,Short Track Speed Skating,MEN,MEN,0.827586,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente1,fuente1,"fuente1:[('1988', 'Winter')]",medal non,,NO,CONFLICT_ALIAS,Ambos nombres aparecen en la misma fuente y edición; podrían ser pruebas distintas coexistentes.,"[""skating"", ""short track speed skating"", ""men"", ""adult"", ""medal"", [], [""1000:m""], [], [], []]","[""skating"", ""short track speed skating"", ""men"", ""adult"", ""medal"", [], [""1000:m""], [], [], []]",1000:m,1000:m,,,,,CONFLICT_EVENT_ALIAS,Coexistencia en misma fuente/edición.
1288,"1,500 metres, Men (Olympic (non-medal))",1324,"500 metres, Men (Olympic)",Skating,Short Track Speed Skating,MEN,MEN,0.785714,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente1,fuente1,"fuente1:[('1988', 'Winter')]",1 medal non,,NO,CONFLICT_ALIAS,Ambos nombres aparecen en la misma fuente y edición; podrían ser pruebas distintas coexistentes.,"[""skating"", ""short track speed skating"", ""men"", ""adult"", ""medal"", [], [""1500:m""], [], [], []]","[""skating"", ""short track speed skating"", ""men"", ""adult"", ""medal"", [], [""500:m""], [], [], []]",1500:m,500:m,,,,,CONFLICT_EVENT_ALIAS,Coexistencia en misma fuente/edición.
1288,"1,500 metres, Men (Olympic (non-medal))",1339,"1,500 metres, Men (Olympic)",Skating,Short Track Speed Skating,MEN,MEN,0.827586,contención de tokens con similitud; requiere revisión,NO,Candidato textual contextual; la firma no es idéntica y no se propone auto-merge.,fuente1,fuente1,"fuente1:[('1988', 'Winter')]",medal non,,NO,CONFLICT_ALIAS,Ambos nombres aparecen en la misma fuente y edición; podrían ser pruebas distintas coexistentes.,"[""skating"", ""short track speed skating"", ""men"", ""adult"", ""medal"", [], [""1500:m""], [], [], []]","[""skating"", ""short track speed skating"", ""men"", ""adult"", ""medal"", [], [""1500:m""], [], [], []]",1500:m,1500:m,,,,,CONFLICT_EVENT_ALIAS,Coexistencia en misma fuente/edición.
